Filename,Start_Time,End_Time,Valence,Arousal,Filename_Key,Before Valence,Before Arousal,Audionames
/audioFolder3//film-score-emotion-survey/audioFolder3/gudnadottir_tar__i_largo_hildur_gudnadottir_sample_2.mp3,0.1449622395833350,3.318155598958340,-0.112,-0.621,gunadttir_tr___i._largo_hildur_gunadttir.mp3,0.0,0.0,gunadottirforpetratarhildurgunadottirsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/gudnadottir_tar__i_largo_hildur_gudnadottir_sample_2.mp3,3.3610820312500000,5.636814453125000,-0.722,-0.286,gunadttir_tr___i._largo_hildur_gunadttir.mp3,-0.112,-0.621,gunadottirforpetratarhildurgunadottirsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/gudnadottir_tar__i_largo_hildur_gudnadottir_sample_2.mp3,5.770116536458330,11.157225911458300,-0.372,-0.681,gunadttir_tr___i._largo_hildur_gunadttir.mp3,-0.722,-0.286,gunadottirforpetratarhildurgunadottirsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/gudnadottir_tar__i_largo_hildur_gudnadottir_sample_2.mp3,11.124902343750000,14.942089843750000,-0.817,-0.456,gunadttir_tr___i._largo_hildur_gunadttir.mp3,-0.372,-0.681,gunadottirforpetratarhildurgunadottirsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/everything_everywhere_all_at_once__inanotherlife__son_lux_sample_1.mp3,6.200000000000000,6.400000000000000,0.0,0.0,everything_everywhere_all_at_once__inanotherlife___son_lux.mp3,0.907,-0.366,everythingeverywhereallatonceinanotherlifesonluxsample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/everything_everywhere_all_at_once__inanotherlife__son_lux_sample_1.mp3,10.70133333333330,10.90133333333330,0.722,-0.753,everything_everywhere_all_at_once__inanotherlife___son_lux.mp3,0.0,0.0,everythingeverywhereallatonceinanotherlifesonluxsample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/emile_mosseri__bigcountry_minari_sample_1.mp3,12.964966790953700,14.986464922934400,-0.56,0.163,emile_mosseri__bigcountry_minari.mp3,-0.735,-0.229,emilemosseribigcountryminarisample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/drive_my_car_eiko_ishibashi_drive_my_car_sample_2.mp3,1.962909088754500,2.162909088754500,0.594,0.107,drive_my_car_eiko_ishibashi_drive_my_car.mp3,0.0,0.0,drivemycareikoishibashidrivemycarsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/drive_after_the_chase_cliff_martinez_sample_2.mp3,9.792,9.992,-0.762,-0.324,drive_after_the_chase_cliff_martinez.mp3,0.0,0.0,driveafterthechasecliffmartinezsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/drive_after_the_chase_cliff_martinez_sample_2.mp3,13.581333333333300,13.781333333333300,-0.758,0.011,drive_after_the_chase_cliff_martinez.mp3,-0.762,-0.324,driveafterthechasecliffmartinezsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/gregoire_hetzel__chere_petite_chantal__un_amour_impossible_sample_2.mp3,10.724342403628100,14.999342403628100,-0.255,0.176,grgoire_hetzel___chre_petite_chantal__un_amour_impossible.mp3,0.804,0.864,gregoirehetzelcherepetitechantalunamourimpossiblesample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/everything_everywhere_all_at_once__ryan_lott__stutter_apertures_sample_2.mp3,14.8,15.0,-0.734,0.555,everything_everywhere_all_at_once__ryan_lott___stutter_apertures.mp3,0.0,0.0,everythingeverywhereallatonceryanlottstutteraperturessample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/hans_zimmer__time__inception_sample_1.mp3,4.304798161517210,4.961187198712440,-0.005,-0.188,hans_zimmer___time___inception.mp3,-0.185,0.155,hanszimmertimeinceptionsample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/hans_zimmer__time__inception_sample_1.mp3,8.551755302274120,9.755812190007510,0.18,-0.193,hans_zimmer___time___inception.mp3,-0.005,-0.188,hanszimmertimeinceptionsample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/hans_zimmer__time__inception_sample_1.mp3,12.773357475026500,13.896278929408800,-0.185,-0.363,hans_zimmer___time___inception.mp3,0.18,-0.193,hanszimmertimeinceptionsample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Drum_&_Drone_Whiplash_Justin_Hurwitz_sample_1.mp3,10.154666666666700,10.354666666666700,0.12,0.28,drum__drone_whiplash_justin_hurwitz.mp3,0.0,0.0,drumdronewhiplashjustinhurwitzsample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Fare_Thee_Well_(Dink's_Song)_Oscar_Isaac_Marcus_Mumford_Inside_Llewyn_Davis_sample_2.mp3,3.954497890295350,4.243105485232060,0.54,0.18,fare_thee_well_dinkssong_oscar_isaac_marcus_mumford_inside_llewyn_davis.mp3,0.662,-0.245,faretheewelldinkssongoscarisaacmarcusmumfordinsidellewyndavissample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Fare_Thee_Well_(Dink's_Song)_Oscar_Isaac_Marcus_Mumford_Inside_Llewyn_Davis_sample_2.mp3,9.445569620253150,9.72151898734176,0.19,0.17,fare_thee_well_dinkssong_oscar_isaac_marcus_mumford_inside_llewyn_davis.mp3,0.54,0.18,faretheewelldinkssongoscarisaacmarcusmumfordinsidellewyndavissample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Fare_Thee_Well_(Dink's_Song)_Oscar_Isaac_Marcus_Mumford_Inside_Llewyn_Davis_sample_2.mp3,12.314396624472600,12.678953586497900,0.185,-0.175,fare_thee_well_dinkssong_oscar_isaac_marcus_mumford_inside_llewyn_davis.mp3,0.19,0.17,faretheewelldinkssongoscarisaacmarcusmumfordinsidellewyndavissample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Guled's_Decision_Andre_Matthias_The_Gravedigger's_Wife_sample_2.mp3,5.436371882086170,14.866868858933300,0.176,0.73,guleds_decision_andre_matthias_the_gravediggers_wife.mp3,-0.724,0.18,guledsdecisionandrematthiasthegravediggerswifesample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/first_kisses__ludwig_goransson_everything_everything_sample_2.mp3,14.8,15.0,0.0,0.0,first_kisses__ludwig_gransson_everything_everything.mp3,0.478,-0.227,firstkissesludwiggoranssoneverythingeverythingsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/first_kisses__ludwig_goransson_everything_everything_sample_2.mp3,14.8,15.0,0.0,0.0,first_kisses__ludwig_gransson_everything_everything.mp3,0.0,0.0,firstkissesludwiggoranssoneverythingeverythingsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/first_kisses__ludwig_goransson_everything_everything_sample_2.mp3,0.0,2.015415863877990,0.0,0.0,first_kisses__ludwig_gransson_everything_everything.mp3,0.0,0.0,firstkissesludwiggoranssoneverythingeverythingsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/first_kisses__ludwig_goransson_everything_everything_sample_2.mp3,0.0,6.437322515997750,0.54,0.54,first_kisses__ludwig_gransson_everything_everything.mp3,0.0,0.0,firstkissesludwiggoranssoneverythingeverythingsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/first_kisses__ludwig_goransson_everything_everything_sample_2.mp3,0.0,12.694929083776300,0.365,-0.37,first_kisses__ludwig_gransson_everything_everything.mp3,0.54,0.54,firstkissesludwiggoranssoneverythingeverythingsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/first_kisses__ludwig_goransson_everything_everything_sample_2.mp3,0.0,13.830831147426800,-0.195,-0.368,first_kisses__ludwig_gransson_everything_everything.mp3,0.365,-0.37,firstkissesludwiggoranssoneverythingeverythingsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/drive_after_the_chase_cliff_martinez_sample_1.mp3,4.8533333333333300,5.053333333333330,-0.355,-0.147,drive_after_the_chase_cliff_martinez.mp3,-0.758,0.011,driveafterthechasecliffmartinezsample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/drive_after_the_chase_cliff_martinez_sample_1.mp3,13.422333333333300,13.622333333333300,0.33,0.093,drive_after_the_chase_cliff_martinez.mp3,-0.355,-0.147,driveafterthechasecliffmartinezsample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Femme_Fatale_Michael_Abels_Us_sample_1.mp3,0.0147505668934239,2.064750566893420,0.057,0.668,femme_fatale_michael_abels_us.mp3,-0.866,0.199,femmefatalemichaelabelsussample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Femme_Fatale_Michael_Abels_Us_sample_1.mp3,4.365351473922910,4.565351473922910,-0.048,0.713,femme_fatale_michael_abels_us.mp3,0.057,0.668,femmefatalemichaelabelsussample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Femme_Fatale_Michael_Abels_Us_sample_1.mp3,3.4669921875000000,3.6669921875,0.112,0.588,femme_fatale_michael_abels_us.mp3,-0.048,0.713,femmefatalemichaelabelsussample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Femme_Fatale_Michael_Abels_Us_sample_1.mp3,4.8544921875,5.0544921875,0.087,0.813,femme_fatale_michael_abels_us.mp3,0.112,0.588,femmefatalemichaelabelsussample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Femme_Fatale_Michael_Abels_Us_sample_1.mp3,6.0794921875,6.2794921875,0.167,0.728,femme_fatale_michael_abels_us.mp3,0.087,0.813,femmefatalemichaelabelsussample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Femme_Fatale_Michael_Abels_Us_sample_1.mp3,7.2794921875,7.4794921875,-0.193,0.478,femme_fatale_michael_abels_us.mp3,0.167,0.728,femmefatalemichaelabelsussample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Femme_Fatale_Michael_Abels_Us_sample_1.mp3,8.5044921875,8.7044921875,-0.298,0.478,femme_fatale_michael_abels_us.mp3,-0.193,0.478,femmefatalemichaelabelsussample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Femme_Fatale_Michael_Abels_Us_sample_1.mp3,9.6919921875,9.8919921875,-0.363,0.553,femme_fatale_michael_abels_us.mp3,-0.298,0.478,femmefatalemichaelabelsussample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Femme_Fatale_Michael_Abels_Us_sample_1.mp3,2.1044921875,3.329492187500010,-0.293,0.653,femme_fatale_michael_abels_us.mp3,-0.363,0.553,femmefatalemichaelabelsussample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Femme_Fatale_Michael_Abels_Us_sample_1.mp3,10.9044921875,11.104492187500000,-0.238,0.633,femme_fatale_michael_abels_us.mp3,-0.293,0.653,femmefatalemichaelabelsussample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Femme_Fatale_Michael_Abels_Us_sample_1.mp3,12.1044921875,12.3044921875,-0.258,0.738,femme_fatale_michael_abels_us.mp3,-0.238,0.633,femmefatalemichaelabelsussample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Femme_Fatale_Michael_Abels_Us_sample_1.mp3,13.2669921875,13.4669921875,-0.198,0.593,femme_fatale_michael_abels_us.mp3,-0.258,0.738,femmefatalemichaelabelsussample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Femme_Fatale_Michael_Abels_Us_sample_1.mp3,14.4794921875,14.6794921875,-0.193,0.708,femme_fatale_michael_abels_us.mp3,-0.198,0.593,femmefatalemichaelabelsussample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Drive_After_The_Chase_Cliff_Martinez_sample_1.mp3,1.9965873455082000,3.247619047619040,0.0,0.364,drive_after_the_chase_cliff_martinez.mp3,0.33,0.093,driveafterthechasecliffmartinezsample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Drive_After_The_Chase_Cliff_Martinez_sample_1.mp3,5.875127402003040,6.960434540907310,0.0,0.184,drive_after_the_chase_cliff_martinez.mp3,0.0,0.364,driveafterthechasecliffmartinezsample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Drive_After_The_Chase_Cliff_Martinez_sample_1.mp3,4.451537595669140,5.586235990799190,-0.19,0.364,drive_after_the_chase_cliff_martinez.mp3,0.0,0.184,driveafterthechasecliffmartinezsample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Drive_After_The_Chase_Cliff_Martinez_sample_1.mp3,7.680573343522970,8.495977723315840,0.18,0.544,drive_after_the_chase_cliff_martinez.mp3,-0.19,0.364,driveafterthechasecliffmartinezsample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Drive_After_The_Chase_Cliff_Martinez_sample_1.mp3,12.171068030975500,13.286021782260200,-0.365,0.189,drive_after_the_chase_cliff_martinez.mp3,0.18,0.544,driveafterthechasecliffmartinezsample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/francesco_de_masi__ecce_homo_once_upon_a_time_in_hollywood_sample_1.mp3,2.2106666666666700,2.4106666666666700,-0.093,-0.096,francesco_de_masi___ecce_homo_once_upon_a_time_in_hollywood.mp3,0.55,0.534,francescodemasieccehomoonceuponatimeinhollywoodsample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/francesco_de_masi__ecce_homo_once_upon_a_time_in_hollywood_sample_1.mp3,11.64,11.84,-0.287,-0.341,francesco_de_masi___ecce_homo_once_upon_a_time_in_hollywood.mp3,-0.093,-0.096,francescodemasieccehomoonceuponatimeinhollywoodsample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/francesco_de_masi__ecce_homo_once_upon_a_time_in_hollywood_sample_1.mp3,10.621333333333300,10.821333333333300,0.587,-0.251,francesco_de_masi___ecce_homo_once_upon_a_time_in_hollywood.mp3,-0.287,-0.341,francescodemasieccehomoonceuponatimeinhollywoodsample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/dust_my_broom__elmore_james_the_wolf_of_wall_street_sample_2.mp3,2.309333333333340,2.509333333333340,0.631,0.606,dust_my_broom___elmore_james_the_wolf_of_wall_street..mp3,-0.23,-0.189,dustmybroomelmorejamesthewolfofwallstreetsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/gudnadottir_tar__i_largo_hildur_gudnadottir_sample_2.mp3,14.8,15.0,0.0,0.0,gunadttir_tr___i._largo_hildur_gunadttir.mp3,-0.817,-0.456,gunadottirtarilargohildurgunadottirsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/gudnadottir_tar__i_largo_hildur_gudnadottir_sample_2.mp3,0.0030476614932893,3.460162148699670,-0.745,-0.368,gunadttir_tr___i._largo_hildur_gunadttir.mp3,0.0,0.0,gunadottirtarilargohildurgunadottirsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/gudnadottir_tar__i_largo_hildur_gudnadottir_sample_2.mp3,3.472091805524640,6.686917204014580,-0.905,-0.388,gunadttir_tr___i._largo_hildur_gunadttir.mp3,-0.745,-0.368,gunadottirtarilargohildurgunadottirsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/gudnadottir_tar__i_largo_hildur_gudnadottir_sample_2.mp3,6.668940778719900,11.412266727755100,-0.725,-0.558,gunadttir_tr___i._largo_hildur_gunadttir.mp3,-0.905,-0.388,gunadottirtarilargohildurgunadottirsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/gudnadottir_tar__i_largo_hildur_gudnadottir_sample_2.mp3,11.400275537193300,14.99728751810780,-0.905,-0.553,gunadttir_tr___i._largo_hildur_gunadttir.mp3,-0.725,-0.558,gunadottirtarilargohildurgunadottirsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/everything_everywhere_all_at_once__ryan_lott__stutter_apertures_sample_2.mp3,14.8,15.0,-0.416,0.272,everything_everywhere_all_at_once__ryan_lott___stutter_apertures.mp3,-0.734,0.555,everythingeverywhereallatonceryanlottstutteraperturessample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Drive_My_Car_(the_important_thing_is_to_work)_Eiko_Ishibashi_sample_1.mp3,7.446722735803160,7.646722735803160,0.6,0.018,drive_my_car_the_important_thing_is_to_work_eiko_ishibashi.mp3,0.594,0.107,drivemycartheimportantthingistoworkeikoishibashisample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/everything_everywhere_all_at_once__ryan_lott__stutter_apertures_sample_1.mp3,7.641539688818570,8.018754878692000,-0.724,-0.374,everything_everywhere_all_at_once__ryan_lott___stutter_apertures.mp3,-0.416,0.272,everythingeverywhereallatonceryanlottstutteraperturessample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Hans_Zimmer_-_Day_One_Interstellar_Soundtrack_sample_2.mp3,1.5520000000000000,1.7520000000000000,0.272,0.447,hans_zimmer___day_one_interstellar_soundtrack.mp3,0.0,0.0,hanszimmerdayoneinterstellarsoundtracksample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Hans_Zimmer_-_Day_One_Interstellar_Soundtrack_sample_2.mp3,9.621333333333330,9.821333333333330,0.462,0.627,hans_zimmer___day_one_interstellar_soundtrack.mp3,0.272,0.447,hanszimmerdayoneinterstellarsoundtracksample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/hans_zimmer__time__inception_sample_1.mp3,0.169989228113149,14.889902462778000,0.048,0.073,hans_zimmer___time___inception.mp3,-0.185,-0.363,hanszimmertimeinceptionsample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/drive_my_car_the_important_thing_is_to_work_eiko_ishibashi_sample_2.mp3,0.6121439873417720,5.812143987341780,0.434,0.523,drive_my_car_the_important_thing_is_to_work_eiko_ishibashi.mp3,0.587,-0.251,drivemycartheimportantthingistoworkeikoishibashisample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/drive_my_car_the_important_thing_is_to_work_eiko_ishibashi_sample_2.mp3,5.839992088607600,11.014675632911400,-0.106,0.513,drive_my_car_the_important_thing_is_to_work_eiko_ishibashi.mp3,0.434,0.523,drivemycartheimportantthingistoworkeikoishibashisample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/drive_my_car_the_important_thing_is_to_work_eiko_ishibashi_sample_2.mp3,10.97923259493670,12.305814873417700,0.119,0.638,drive_my_car_the_important_thing_is_to_work_eiko_ishibashi.mp3,-0.106,0.513,drivemycartheimportantthingistoworkeikoishibashisample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/hand_covers_bruise_trentreznor_and_atticusross_the_social_network_sample_1.mp3,7.278106508875740,10.8508875739645,0.512,-0.738,hand_covers_bruise_trentreznor_and_atticusross_the_social_network.mp3,-0.7,-0.493,handcoversbruisetrentreznorandatticusrossthesocialnetworksample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/hand_covers_bruise_trentreznor_and_atticusross_the_social_network_sample_1.mp3,14.8,15.0,0.502,-0.813,hand_covers_bruise_trentreznor_and_atticusross_the_social_network.mp3,0.512,-0.738,handcoversbruisetrentreznorandatticusrossthesocialnetworksample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/hand_covers_bruise_trentreznor_and_atticusross_the_social_network_sample_1.mp3,1.5280000000000100,3.427070160608630,0.377,-0.703,hand_covers_bruise_trentreznor_and_atticusross_the_social_network.mp3,0.502,-0.813,handcoversbruisetrentreznorandatticusrossthesocialnetworksample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Free_Haircut_Marco_Beltrami_Free_Solo_sample_1.mp3,11.036154559915200,11.904235153764600,0.367,-0.375,free_haircut_marco_beltrami_free_solo.mp3,0.0,0.0,freehaircutmarcobeltramifreesolosample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/femme_fatale_michael_abels_us_sample_2.mp3,5.8016658696812900,7.137568126774850,-0.185,0.353,femme_fatale_michael_abels_us.mp3,-0.193,0.708,femmefatalemichaelabelsussample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/femme_fatale_michael_abels_us_sample_2.mp3,7.670258022083460,10.74044070970390,-0.735,0.538,femme_fatale_michael_abels_us.mp3,-0.185,0.353,femmefatalemichaelabelsussample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/femme_fatale_michael_abels_us_sample_2.mp3,11.663668330276900,14.997543304162100,-0.845,0.533,femme_fatale_michael_abels_us.mp3,-0.735,0.538,femmefatalemichaelabelsussample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/femme_fatale_michael_abels_us_sample_2.mp3,0.0067515649542876,5.571862949464920,-0.55,0.738,femme_fatale_michael_abels_us.mp3,-0.845,0.533,femmefatalemichaelabelsussample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/first_kisses__ludwig_goransson_everything_everything_sample_2.mp3,6.404196277495780,6.558510998307950,0.0,0.0,first_kisses__ludwig_gransson_everything_everything.mp3,-0.195,-0.368,firstkissesludwiggoranssoneverythingeverythingsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/first_kisses__ludwig_goransson_everything_everything_sample_2.mp3,12.485333333333300,12.715790186125200,0.393,0.108,first_kisses__ludwig_gransson_everything_everything.mp3,0.0,0.0,firstkissesludwiggoranssoneverythingeverythingsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/emile_mosseri__bigcountry_minari_sample_2.mp3,0.0587042855034227,1.957295776391420,-0.183,-0.188,emile_mosseri__bigcountry_minari.mp3,0.119,0.638,emilemosseribigcountryminarisample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/emile_mosseri__bigcountry_minari_sample_2.mp3,1.9291482866435100,11.129147203484400,0.347,-0.003,emile_mosseri__bigcountry_minari.mp3,-0.183,-0.188,emilemosseribigcountryminarisample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/emile_mosseri__bigcountry_minari_sample_2.mp3,11.079682730328400,14.95573894195170,0.907,0.127,emile_mosseri__bigcountry_minari.mp3,0.347,-0.003,emilemosseribigcountryminarisample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/ending_from_bedroom_jim_williams_titane_sample_2.mp3,4.19703710122387,5.201818709235930,-0.565,-0.365,ending_from_bedroom_jim_williams_titane.mp3,0.715,-0.753,endingfrombedroomjimwilliamstitanesample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/ending_from_bedroom_jim_williams_titane_sample_2.mp3,10.546446257561900,11.028825769145000,0.225,-0.365,ending_from_bedroom_jim_williams_titane.mp3,-0.565,-0.365,endingfrombedroomjimwilliamstitanesample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Everything_Everywhere_All_At_Once__In_Another_Life_-_Son_Lux_sample_2.mp3,8.268243503789490,8.474324945668050,0.0,0.0,everything_everywhere_all_at_once__inanotherlife___son_lux.mp3,0.722,-0.753,everythingeverywhereallatonceinanotherlifesonluxsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Everything_Everywhere_All_At_Once__In_Another_Life_-_Son_Lux_sample_2.mp3,14.8,15.0,0.362,-0.552,everything_everywhere_all_at_once__inanotherlife___son_lux.mp3,0.0,0.0,everythingeverywhereallatonceinanotherlifesonluxsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Everything_Everywhere_All_At_Once__In_Another_Life_-_Son_Lux_sample_2.mp3,11.98845020469240,12.18845020469240,-0.003,-0.552,everything_everywhere_all_at_once__inanotherlife___son_lux.mp3,0.362,-0.552,everythingeverywhereallatonceinanotherlifesonluxsample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/free_haircut_marco_beltrami_free_solo_sample_2.mp3,0.0,3.075000000000000,-0.192,-0.259,free_haircut_marco_beltrami_free_solo.mp3,0.367,-0.375,freehaircutmarcobeltramifreesolosample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/free_haircut_marco_beltrami_free_solo_sample_2.mp3,10.058666666666700,13.296166666666700,-0.037,-0.169,free_haircut_marco_beltrami_free_solo.mp3,-0.192,-0.259,freehaircutmarcobeltramifreesolosample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/free_haircut_marco_beltrami_free_solo_sample_2.mp3,3.184333333333340,4.921833333333340,-0.392,-0.364,free_haircut_marco_beltrami_free_solo.mp3,-0.037,-0.169,freehaircutmarcobeltramifreesolosample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/drum__drone_whiplash_justin_hurwitz_sample_1.mp3,0.2139261744966440,1.96371119966443,0.21,0.309,drum__drone_whiplash_justin_hurwitz.mp3,0.0,0.0,drumdronewhiplashjustinhurwitzsample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Gregoire_Hetzel_-_Trente_ans__Un_amour_impossible_sample_2.mp3,2.5413333333333300,2.7413333333333300,0.628,-0.005,grgoire_hetzel___trente_ans__un_amour_impossible.mp3,0.106,-0.141,gregoirehetzelcherepetitechantalunamourimpossiblesample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Gregoire_Hetzel_-_Trente_ans__Un_amour_impossible_sample_2.mp3,3.528130639425300,3.728130639425300,0.728,0.357,grgoire_hetzel___trente_ans__un_amour_impossible.mp3,0.628,-0.005,gregoirehetzelcherepetitechantalunamourimpossiblesample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Gregoire_Hetzel_-_Trente_ans__Un_amour_impossible_sample_2.mp3,10.724246728660700,10.92424672866070,0.168,0.165,grgoire_hetzel___trente_ans__un_amour_impossible.mp3,0.728,0.357,gregoirehetzelcherepetitechantalunamourimpossiblesample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/final_ascent_hans_zimmer_no_time_to_die_sample_2.mp3,3.650666666666670,3.850666666666670,0.0,0.0,final_ascent_hans_zimmer_no_time_to_die.mp3,0.0,0.0,finalascenthanszimmernotimetodiesample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/final_ascent_hans_zimmer_no_time_to_die_sample_2.mp3,10.829333333333300,11.029333333333300,-0.528,-0.276,final_ascent_hans_zimmer_no_time_to_die.mp3,0.0,0.0,finalascenthanszimmernotimetodiesample2mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Family_Trip_Jung_Jaeil_Broker_sample_1.mp3,1.7833732087402700,5.655491017327690,0.552,0.148,family_trip_jung_jaeil_broker.mp3,0.877,-0.126,familytripjungjaeilbrokersample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Family_Trip_Jung_Jaeil_Broker_sample_1.mp3,6.039320387970180,12.340392057114000,0.002,0.113,family_trip_jung_jaeil_broker.mp3,0.552,0.148,familytripjungjaeilbrokersample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Gregoire_Hetzel_-_Trente_ans__Un_amour_impossible_sample_1.mp3,2.110123717817920,3.345156802731010,-0.545,-0.552,grgoire_hetzel___trente_ans__un_amour_impossible.mp3,0.168,0.165,gregoirehetzeltrenteansunamourimpossiblesample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/Gregoire_Hetzel_-_Trente_ans__Un_amour_impossible_sample_1.mp3,10.213430136258700,11.078334865312200,-0.73,-0.717,grgoire_hetzel___trente_ans__un_amour_impossible.mp3,-0.545,-0.552,gregoirehetzeltrenteansunamourimpossiblesample1mp3
/audioFolder3//film-score-emotion-survey/audioFolder3/final_ascent_hans_zimmer_no_time_to_die_sample_1.mp3,8.006016330038680,11.029394069617500,0.546,0.549,final_ascent_hans_zimmer_no_time_to_die.mp3,-0.528,-0.276,finalascenthanszimmernotimetodiesample1mp3
/audioFolder4//film-score-emotion-survey/audioFolder4/john_williams_the_fabelmans_sample_2.mp3,5.317320633605960,7.306325706594890,0.0,0.0,john_williams_the_fabelmans.mp3,0.0,0.0,johnwilliamsthefabelmanssample2mp3
/audioFolder4//film-score-emotion-survey/audioFolder4/john_williams_the_fabelmans_sample_2.mp3,9.317734755150640,9.517734755150640,-0.659,-0.194,john_williams_the_fabelmans.mp3,0.0,0.0,johnwilliamsthefabelmanssample2mp3
